file_name,document_type,responsible_owner,type,value,score
supplier_onboarding_clean_0377.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,80331,0.85
supplier_onboarding_clean_0379.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0379.pdf,Supplier Onboarding,Sofia Hartmann,DATE_TIME,70173,0.85
supplier_onboarding_clean_0379.pdf,Supplier Onboarding,Sofia Hartmann,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0379.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0379.pdf,Supplier Onboarding,Sofia Hartmann,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0380.pdf,Supplier Onboarding,Elena Hoffmann,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0380.pdf,Supplier Onboarding,Elena Hoffmann,DATE_TIME,70173,0.85
supplier_onboarding_clean_0380.pdf,Supplier Onboarding,Elena Hoffmann,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0381.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0381.pdf,Supplier Onboarding,Noah Becker,DATE_TIME,8,0.85
supplier_onboarding_clean_0381.pdf,Supplier Onboarding,Noah Becker,DATE_TIME,80331,0.85
supplier_onboarding_clean_0382.pdf,Supplier Onboarding,Priya Nair,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0382.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,8,0.85
supplier_onboarding_clean_0382.pdf,Supplier Onboarding,Priya Nair,DATE_TIME,80331,0.85
supplier_onboarding_clean_0384.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0384.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,70173,0.85
supplier_onboarding_clean_0384.pdf,Supplier Onboarding,Maria Schmidt,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0384.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0384.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0386.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0386.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,70173,0.85
supplier_onboarding_clean_0386.pdf,Supplier Onboarding,Maria Schmidt,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0388.pdf,Supplier Onboarding,Noah Becker,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0388.pdf,Supplier Onboarding,Noah Becker,DATE_TIME,70173,0.85
supplier_onboarding_clean_0388.pdf,Supplier Onboarding,Noah Becker,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0389.pdf,Supplier Onboarding,Lukas Weber,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0389.pdf,Supplier Onboarding,Lukas Weber,DATE_TIME,70173,0.85
supplier_onboarding_clean_0389.pdf,Supplier Onboarding,Lukas Weber,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0390.pdf,Supplier Onboarding,Max Wagner,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0390.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,8,0.85
supplier_onboarding_clean_0390.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,80331,0.85
supplier_onboarding_clean_0393.pdf,Supplier Onboarding,Elena Hoffmann,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0393.pdf,Supplier Onboarding,Elena Hoffmann,DATE_TIME,70173,0.85
supplier_onboarding_clean_0393.pdf,Supplier Onboarding,Elena Hoffmann,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0394.pdf,Supplier Onboarding,Max Wagner,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0394.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,8,0.85
supplier_onboarding_clean_0394.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,80331,0.85
supplier_onboarding_clean_0396.pdf,Supplier Onboarding,Elena Hoffmann,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0396.pdf,Supplier Onboarding,Elena Hoffmann,DATE_TIME,8,0.85
supplier_onboarding_clean_0396.pdf,Supplier Onboarding,Elena Hoffmann,DATE_TIME,80331,0.85
supplier_onboarding_clean_0397.pdf,Supplier Onboarding,Elena Hoffmann,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0397.pdf,Supplier Onboarding,Elena Hoffmann,DATE_TIME,8,0.85
supplier_onboarding_clean_0397.pdf,Supplier Onboarding,Elena Hoffmann,DATE_TIME,80331,0.85
supplier_onboarding_clean_0397.pdf,Supplier Onboarding,Elena Hoffmann,ORGANIZATION,Team Lead,0.85
supplier_onboarding_clean_0397.pdf,Supplier Onboarding,Elena Hoffmann,ORGANIZATION,IT Service Desk,0.85
supplier_onboarding_clean_0398.pdf,Supplier Onboarding,Max Wagner,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0398.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,8,0.85
supplier_onboarding_clean_0398.pdf,Supplier Onboarding,Max Wagner,DATE_TIME,80331,0.85
supplier_onboarding_clean_0399.pdf,Supplier Onboarding,Maria Schmidt,ORGANIZATION,Nordic Components GmbH,0.85
supplier_onboarding_clean_0399.pdf,Supplier Onboarding,Maria Schmidt,DATE_TIME,70173,0.85
supplier_onboarding_clean_0399.pdf,Supplier Onboarding,Maria Schmidt,LOCATION,Stuttgart,0.85
supplier_onboarding_clean_0400.pdf,Supplier Onboarding,Anna Keller,ORGANIZATION,Alpine Services AG,0.85
supplier_onboarding_clean_0400.pdf,Supplier Onboarding,Anna Keller,DATE_TIME,8,0.85
supplier_onboarding_clean_0400.pdf,Supplier Onboarding,Anna Keller,DATE_TIME,80331,0.85
training_evaluation_finding_0401.pdf,Training Evaluation,Lukas Weber,PERSON,Maria Schmidt,0.85
training_evaluation_finding_0401.pdf,Training Evaluation,Lukas Weber,DATE_TIME,03 Nov 2022,0.85
training_evaluation_finding_0401.pdf,Training Evaluation,Lukas Weber,DATE_TIME,quarterly,0.85
training_evaluation_finding_0401.pdf,Training Evaluation,Lukas Weber,URL,maria.sc,0.5
training_evaluation_finding_0402.pdf,Training Evaluation,Elena Hoffmann,PERSON,Elena Fischer,0.85
training_evaluation_finding_0402.pdf,Training Evaluation,Elena Hoffmann,DATE_TIME,Dec 2022,0.85
training_evaluation_finding_0402.pdf,Training Evaluation,Elena Hoffmann,PERSON,Elena Fischer,0.85
training_evaluation_finding_0402.pdf,Training Evaluation,Elena Hoffmann,PERSON,elena dot fischer,0.85
training_evaluation_finding_0402.pdf,Training Evaluation,Elena Hoffmann,PERSON,"E. Fischer
",0.85
training_evaluation_finding_0402.pdf,Training Evaluation,Elena Hoffmann,DATE_TIME,15-min,0.85
training_evaluation_finding_0403.pdf,Training Evaluation,Sofia Hartmann,PERSON,Jonas Keller,0.85
training_evaluation_finding_0403.pdf,Training Evaluation,Sofia Hartmann,PERSON,Jonas Keller,0.85
training_evaluation_finding_0403.pdf,Training Evaluation,Sofia Hartmann,PERSON,security_camera_still_keller.jpg,0.85
training_evaluation_finding_0403.pdf,Training Evaluation,Sofia Hartmann,PERSON,Jonas Keller,0.85
training_evaluation_finding_0403.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,quarterly,0.85
training_evaluation_finding_0403.pdf,Training Evaluation,Sofia Hartmann,URL,keller.jp,0.5
training_evaluation_finding_0404.pdf,Training Evaluation,Priya Nair,DATE_TIME,1994-02-19,0.95
training_evaluation_finding_0404.pdf,Training Evaluation,Priya Nair,PERSON,Nina Beck,0.85
training_evaluation_finding_0404.pdf,Training Evaluation,Priya Nair,DATE_TIME,Feb 2023,0.85
training_evaluation_finding_0404.pdf,Training Evaluation,Priya Nair,PERSON,Nina Beck,0.85
training_evaluation_finding_0404.pdf,Training Evaluation,Priya Nair,ORGANIZATION,MED-DE-510483,0.85
training_evaluation_finding_0404.pdf,Training Evaluation,Priya Nair,DATE_TIME,15-min,0.85
training_evaluation_finding_0405.pdf,Training Evaluation,Anna Keller,PERSON,Maria Schmidt,0.85
training_evaluation_finding_0405.pdf,Training Evaluation,Anna Keller,DATE_TIME,Mar 2023,0.85
training_evaluation_finding_0405.pdf,Training Evaluation,Anna Keller,LOCATION,Stuttgart,0.85
training_evaluation_finding_0405.pdf,Training Evaluation,Anna Keller,DATE_TIME,2022-03-11,0.85
training_evaluation_finding_0405.pdf,Training Evaluation,Anna Keller,LOCATION,Lyon,0.85
training_evaluation_finding_0405.pdf,Training Evaluation,Anna Keller,DATE_TIME,2022-04-18,0.85
training_evaluation_finding_0405.pdf,Training Evaluation,Anna Keller,LOCATION,Milan,0.85
training_evaluation_finding_0405.pdf,Training Evaluation,Anna Keller,DATE_TIME,2022-05-09,0.85
training_evaluation_finding_0405.pdf,Training Evaluation,Anna Keller,ORGANIZATION,"MED-DE-440912
",0.85
training_evaluation_finding_0405.pdf,Training Evaluation,Anna Keller,DATE_TIME,quarterly,0.85
training_evaluation_finding_0406.pdf,Training Evaluation,Jonas Fischer,PERSON,Elena Fischer,0.85
training_evaluation_finding_0406.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,07 May 2023,0.85
training_evaluation_finding_0406.pdf,Training Evaluation,Jonas Fischer,PERSON,elena dot fischer,0.85
training_evaluation_finding_0406.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,15-min,0.85
training_evaluation_finding_0407.pdf,Training Evaluation,Priya Nair,PERSON,Jonas Keller,0.85
training_evaluation_finding_0407.pdf,Training Evaluation,Priya Nair,DATE_TIME,Jun 2023,0.85
training_evaluation_finding_0407.pdf,Training Evaluation,Priya Nair,DATE_TIME,15-min,0.85
training_evaluation_finding_0408.pdf,Training Evaluation,Priya Nair,PERSON,Nina Beck,0.85
training_evaluation_finding_0408.pdf,Training Evaluation,Priya Nair,DATE_TIME,Jul 2023,0.85
training_evaluation_finding_0408.pdf,Training Evaluation,Priya Nair,LOCATION,Nuremberg,0.85
training_evaluation_finding_0408.pdf,Training Evaluation,Priya Nair,LOCATION,Germany,0.85
training_evaluation_finding_0408.pdf,Training Evaluation,Priya Nair,DATE_TIME,quarterly,0.85
training_evaluation_finding_0409.pdf,Training Evaluation,Elena Hoffmann,PERSON,Maria Schmidt,0.85
training_evaluation_finding_0409.pdf,Training Evaluation,Elena Hoffmann,DATE_TIME,Aug 2023,0.85
training_evaluation_finding_0409.pdf,Training Evaluation,Elena Hoffmann,DATE_TIME,15-min,0.85
training_evaluation_finding_0410.pdf,Training Evaluation,Sofia Hartmann,PERSON,Elena Fischer,0.85
training_evaluation_finding_0410.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,Oct 2023,0.85
training_evaluation_finding_0410.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,15-min,0.85
training_evaluation_finding_0411.pdf,Training Evaluation,Sofia Hartmann,PERSON,Jonas Keller,0.85
training_evaluation_finding_0411.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,08 Nov 2023,0.85
training_evaluation_finding_0411.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,quarterly,0.85
training_evaluation_finding_0412.pdf,Training Evaluation,Anna Keller,PERSON,Nina Beck,0.85
training_evaluation_finding_0412.pdf,Training Evaluation,Anna Keller,DATE_TIME,Dec 2023,0.85
training_evaluation_finding_0412.pdf,Training Evaluation,Anna Keller,PERSON,Nina Beck,0.85
training_evaluation_finding_0412.pdf,Training Evaluation,Anna Keller,ORGANIZATION,"nina.beck@bosch.example
Health / Accommodation Note",0.85
training_evaluation_finding_0412.pdf,Training Evaluation,Anna Keller,DATE_TIME,15-min,0.85
training_evaluation_finding_0412.pdf,Training Evaluation,Anna Keller,URL,nina.be,0.5
training_evaluation_clean_0413.pdf,Training Evaluation,Maria Schmidt,DATE_TIME,quarterly,0.85
training_evaluation_clean_0416.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,May 2024,0.85
training_evaluation_clean_0416.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,15-min,0.85
training_evaluation_clean_0418.pdf,Training Evaluation,Anna Keller,DATE_TIME,Jul 2024,0.85
training_evaluation_clean_0418.pdf,Training Evaluation,Anna Keller,DATE_TIME,quarterly,0.85
training_evaluation_clean_0419.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,Aug 2024,0.85
training_evaluation_clean_0419.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,quarterly,0.85
training_evaluation_clean_0419.pdf,Training Evaluation,Tom Nguyen,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0419.pdf,Training Evaluation,Tom Nguyen,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0421.pdf,Training Evaluation,Lukas Weber,DATE_TIME,12 Nov 2024,0.85
training_evaluation_clean_0421.pdf,Training Evaluation,Lukas Weber,DATE_TIME,15-min,0.85
training_evaluation_clean_0422.pdf,Training Evaluation,Max Wagner,DATE_TIME,Dec 2024,0.85
training_evaluation_clean_0422.pdf,Training Evaluation,Max Wagner,DATE_TIME,quarterly,0.85
training_evaluation_clean_0423.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,Jan 2025,0.85
training_evaluation_clean_0423.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,15-min,0.85
training_evaluation_clean_0424.pdf,Training Evaluation,Maria Schmidt,DATE_TIME,03 Mar 2025,0.85
training_evaluation_clean_0424.pdf,Training Evaluation,Maria Schmidt,DATE_TIME,quarterly,0.85
training_evaluation_clean_0425.pdf,Training Evaluation,Priya Nair,DATE_TIME,09 Apr 2025,0.85
training_evaluation_clean_0425.pdf,Training Evaluation,Priya Nair,DATE_TIME,quarterly,0.85
training_evaluation_clean_0426.pdf,Training Evaluation,Anna Keller,DATE_TIME,May 2025,0.85
training_evaluation_clean_0426.pdf,Training Evaluation,Anna Keller,DATE_TIME,15-min,0.85
training_evaluation_clean_0427.pdf,Training Evaluation,Anna Keller,DATE_TIME,Jun 2025,0.85
training_evaluation_clean_0427.pdf,Training Evaluation,Anna Keller,DATE_TIME,15-min,0.85
training_evaluation_clean_0429.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,04 Sept 2025,0.85
training_evaluation_clean_0429.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,quarterly,0.85
training_evaluation_clean_0431.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,Nov 2025,0.85
training_evaluation_clean_0431.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,15-min,0.85
training_evaluation_clean_0433.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,15-min,0.85
training_evaluation_clean_0433.pdf,Training Evaluation,Tom Nguyen,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0433.pdf,Training Evaluation,Tom Nguyen,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0434.pdf,Training Evaluation,Noah Becker,DATE_TIME,08 Mar 2026,0.85
training_evaluation_clean_0434.pdf,Training Evaluation,Noah Becker,DATE_TIME,15-min,0.85
training_evaluation_clean_0435.pdf,Training Evaluation,Jonas Fischer,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0435.pdf,Training Evaluation,Jonas Fischer,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0437.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,Mar 2020,0.85
training_evaluation_clean_0437.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,15-min,0.85
training_evaluation_clean_0438.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,Apr 2020,0.85
training_evaluation_clean_0438.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,quarterly,0.85
training_evaluation_clean_0439.pdf,Training Evaluation,Max Wagner,DATE_TIME,May 2020,0.85
training_evaluation_clean_0439.pdf,Training Evaluation,Max Wagner,DATE_TIME,15-min,0.85
training_evaluation_clean_0440.pdf,Training Evaluation,Max Wagner,DATE_TIME,Jun 2020,0.85
training_evaluation_clean_0440.pdf,Training Evaluation,Max Wagner,DATE_TIME,15-min,0.85
training_evaluation_clean_0442.pdf,Training Evaluation,Noah Becker,DATE_TIME,Sept 2020,0.85
training_evaluation_clean_0442.pdf,Training Evaluation,Noah Becker,DATE_TIME,15-min,0.85
training_evaluation_clean_0443.pdf,Training Evaluation,Elena Hoffmann,DATE_TIME,Oct 2020,0.85
training_evaluation_clean_0443.pdf,Training Evaluation,Elena Hoffmann,DATE_TIME,quarterly,0.85
training_evaluation_clean_0444.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,24 Nov 2020,0.85
training_evaluation_clean_0444.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,quarterly,0.85
training_evaluation_clean_0446.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,06 Feb 2021,0.85
training_evaluation_clean_0446.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,15-min,0.85
training_evaluation_clean_0446.pdf,Training Evaluation,Tom Nguyen,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0446.pdf,Training Evaluation,Tom Nguyen,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0448.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,Apr 2021,0.85
training_evaluation_clean_0448.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,quarterly,0.85
training_evaluation_clean_0449.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,May 2021,0.85
training_evaluation_clean_0449.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,15-min,0.85
training_evaluation_clean_0449.pdf,Training Evaluation,Sofia Hartmann,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0449.pdf,Training Evaluation,Sofia Hartmann,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0450.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,04 Jul 2021,0.85
training_evaluation_clean_0450.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,15-min,0.85
training_evaluation_clean_0456.pdf,Training Evaluation,Anna Keller,DATE_TIME,Feb 2022,0.85
training_evaluation_clean_0456.pdf,Training Evaluation,Anna Keller,DATE_TIME,quarterly,0.85
training_evaluation_clean_0457.pdf,Training Evaluation,Noah Becker,DATE_TIME,Mar 2022,0.85
training_evaluation_clean_0457.pdf,Training Evaluation,Noah Becker,DATE_TIME,15-min,0.85
training_evaluation_clean_0458.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,Apr 2022,0.85
training_evaluation_clean_0458.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,15-min,0.85
training_evaluation_clean_0459.pdf,Training Evaluation,Elena Hoffmann,DATE_TIME,02 Jun 2022,0.85
training_evaluation_clean_0459.pdf,Training Evaluation,Elena Hoffmann,DATE_TIME,15-min,0.85
training_evaluation_clean_0460.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,09 Jul 2022,0.85
training_evaluation_clean_0460.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,quarterly,0.85
training_evaluation_clean_0460.pdf,Training Evaluation,Sofia Hartmann,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0460.pdf,Training Evaluation,Sofia Hartmann,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0462.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,Sept 2022,0.85
training_evaluation_clean_0462.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,quarterly,0.85
training_evaluation_clean_0465.pdf,Training Evaluation,Jonas Fischer,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0465.pdf,Training Evaluation,Jonas Fischer,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0466.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,Feb 2023,0.85
training_evaluation_clean_0466.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,quarterly,0.85
training_evaluation_clean_0467.pdf,Training Evaluation,Max Wagner,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0467.pdf,Training Evaluation,Max Wagner,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0468.pdf,Training Evaluation,Noah Becker,DATE_TIME,May 2023,0.85
training_evaluation_clean_0468.pdf,Training Evaluation,Noah Becker,DATE_TIME,15-min,0.85
training_evaluation_clean_0469.pdf,Training Evaluation,Anna Keller,DATE_TIME,07 Jun 2023,0.85
training_evaluation_clean_0469.pdf,Training Evaluation,Anna Keller,DATE_TIME,quarterly,0.85
training_evaluation_clean_0470.pdf,Training Evaluation,Noah Becker,DATE_TIME,Jul 2023,0.85
training_evaluation_clean_0470.pdf,Training Evaluation,Noah Becker,DATE_TIME,quarterly,0.85
training_evaluation_clean_0471.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,Aug 2023,0.85
training_evaluation_clean_0471.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,15-min,0.85
training_evaluation_clean_0472.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,Sept 2023,0.85
training_evaluation_clean_0472.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,quarterly,0.85
training_evaluation_clean_0472.pdf,Training Evaluation,Sofia Hartmann,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0472.pdf,Training Evaluation,Sofia Hartmann,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0473.pdf,Training Evaluation,Max Wagner,DATE_TIME,02 Nov 2023,0.85
training_evaluation_clean_0473.pdf,Training Evaluation,Max Wagner,DATE_TIME,15-min,0.85
training_evaluation_clean_0474.pdf,Training Evaluation,Lukas Weber,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0474.pdf,Training Evaluation,Lukas Weber,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0475.pdf,Training Evaluation,Lukas Weber,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0475.pdf,Training Evaluation,Lukas Weber,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0476.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,Feb 2024,0.85
training_evaluation_clean_0476.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,15-min,0.85
training_evaluation_clean_0478.pdf,Training Evaluation,Anna Keller,DATE_TIME,05 May 2024,0.85
training_evaluation_clean_0478.pdf,Training Evaluation,Anna Keller,DATE_TIME,15-min,0.85
training_evaluation_clean_0479.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,Jun 2024,0.85
training_evaluation_clean_0479.pdf,Training Evaluation,Sofia Hartmann,DATE_TIME,15-min,0.85
training_evaluation_clean_0480.pdf,Training Evaluation,Tom Nguyen,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0480.pdf,Training Evaluation,Tom Nguyen,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0481.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,Aug 2024,0.85
training_evaluation_clean_0481.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,15-min,0.85
training_evaluation_clean_0483.pdf,Training Evaluation,Max Wagner,DATE_TIME,06 Nov 2024,0.85
training_evaluation_clean_0483.pdf,Training Evaluation,Max Wagner,DATE_TIME,15-min,0.85
training_evaluation_clean_0484.pdf,Training Evaluation,Priya Nair,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0484.pdf,Training Evaluation,Priya Nair,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0485.pdf,Training Evaluation,Elena Hoffmann,DATE_TIME,15-min,0.85
training_evaluation_clean_0486.pdf,Training Evaluation,Maria Schmidt,DATE_TIME,Feb 2025,0.85
training_evaluation_clean_0486.pdf,Training Evaluation,Maria Schmidt,DATE_TIME,quarterly,0.85
training_evaluation_clean_0487.pdf,Training Evaluation,Noah Becker,DATE_TIME,15-min,0.85
training_evaluation_clean_0487.pdf,Training Evaluation,Noah Becker,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0487.pdf,Training Evaluation,Noah Becker,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0488.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,May 2025,0.85
training_evaluation_clean_0488.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,15-min,0.85
training_evaluation_clean_0488.pdf,Training Evaluation,Jonas Fischer,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0488.pdf,Training Evaluation,Jonas Fischer,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0490.pdf,Training Evaluation,Maria Schmidt,DATE_TIME,Jul 2025,0.85
training_evaluation_clean_0490.pdf,Training Evaluation,Maria Schmidt,DATE_TIME,15-min,0.85
training_evaluation_clean_0491.pdf,Training Evaluation,Elena Hoffmann,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0491.pdf,Training Evaluation,Elena Hoffmann,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0494.pdf,Training Evaluation,Maria Schmidt,DATE_TIME,Dec 2025,0.85
training_evaluation_clean_0494.pdf,Training Evaluation,Maria Schmidt,DATE_TIME,quarterly,0.85
training_evaluation_clean_0496.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,Mar 2026,0.85
training_evaluation_clean_0496.pdf,Training Evaluation,Jonas Fischer,DATE_TIME,15-min,0.85
training_evaluation_clean_0497.pdf,Training Evaluation,Elena Hoffmann,DATE_TIME,Apr 2026,0.85
training_evaluation_clean_0497.pdf,Training Evaluation,Elena Hoffmann,DATE_TIME,quarterly,0.85
training_evaluation_clean_0497.pdf,Training Evaluation,Elena Hoffmann,ORGANIZATION,Team Lead,0.85
training_evaluation_clean_0497.pdf,Training Evaluation,Elena Hoffmann,ORGANIZATION,IT Service Desk,0.85
training_evaluation_clean_0500.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,Apr 2020,0.85
training_evaluation_clean_0500.pdf,Training Evaluation,Tom Nguyen,DATE_TIME,15-min,0.85
